"location","year","woy","mort","temp","popu","date"
"PT170",2023,9,661,10.025428118025,2899670,2023-03-02
"PT170",2023,10,685,14.802553885324,2899670,2023-03-09
"PT170",2023,11,623,13.899918038504,2899670,2023-03-16
"PT170",2023,12,559,14.353679547991,2899670,2023-03-23
"PT170",2023,13,566,16.063038853237,2899670,2023-03-30
"PT170",2023,14,557,17.208228410993,2899670,2023-04-06
"PT170",2023,15,524,16.243105643136,2899670,2023-04-13
"PT170",2023,16,556,17.694604492188,2899670,2023-04-20
"PT170",2023,17,539,19.31764264788,2899670,2023-04-27
"PT170",2023,18,550,19.129854910714,2899670,2023-05-04
"PT170",2023,19,483,17.945049176897,2899670,2023-05-11
"PT170",2023,20,561,19.221542794364,2899670,2023-05-18
"PT170",2023,21,536,18.865533447266,2899670,2023-05-25
"PT170",2023,22,521,19.021718052455,2899670,2023-06-01
"PT170",2023,23,523,20.515767124721,2899670,2023-06-08
"PT170",2023,24,481,21.535006277902,2899670,2023-06-15
"PT170",2023,25,515,22.742852783203,2899670,2023-06-22
"PT170",2023,26,500,23.068854631697,2899670,2023-06-29
"PT170",2023,27,478,21.364295305525,2899670,2023-07-06
"PT170",2023,28,493,22.03838936942,2899670,2023-07-13
"PT170",2023,29,501,21.359756905692,2899670,2023-07-20
"PT170",2023,30,497,21.61649257115,2899670,2023-07-27
"PT170",2023,31,528,23.137789481027,2899670,2023-08-03
"PT170",2023,32,578,23.645750209263,2899670,2023-08-10
"PT170",2023,33,521,22.550456891741,2899670,2023-08-17
"PT170",2023,34,567,24.221577671596,2899670,2023-08-24
"PT170",2023,35,510,20.447756522042,2899670,2023-08-31
"PT170",2023,36,538,20.460717773438,2899670,2023-09-07
"PT170",2023,37,546,20.839109584263,2899670,2023-09-14
"PT170",2023,38,519,19.478967285156,2899670,2023-09-21
"PT170",2023,39,506,23.082151576451,2899670,2023-09-28
"PT170",2023,40,536,22.7888209751681,2899670,2023-10-05
"PT170",2023,41,516,21.629833112444,2899670,2023-10-12
"PT170",2023,42,550,18.2555262974331,2899670,2023-10-19
"PT170",2023,43,541,17.741880580357,2899670,2023-10-26
"PT170",2023,44,534,16.816945103237,2899670,2023-11-02
"PT170",2023,45,577,16.049105398996,2899670,2023-11-09
"PT170",2023,46,535,16.65417742048,2899670,2023-11-16
"PT170",2023,47,580,13.360201590402,2899670,2023-11-23
"PT170",2023,48,600,14.4558480399,2899670,2023-11-30
"PT170",2023,49,696,14.113310023716,2899670,2023-12-07
"PT170",2023,50,645,13.209771728516,2899670,2023-12-14
"PT170",2023,51,733,10.707535226005,2899670,2023-12-21
"PT170",2023,52,803,11.464606584821,2899670,2023-12-28
